timestamp,d_left,d_right,d_front,error,cmd_v,cmd_w,state
1771765911.9921346,0.46218178,0.459,0.459,0.0031817853,0.3,-0.001272714138031006,forward
1771765912.0588815,0.46227273,0.462,0.462,0.00027272105,0.3,-0.00010908842086791992,forward
1771765912.1266458,0.4623636,0.459,0.459,0.0033636093,0.3,-0.0013454437255859377,forward
1771765912.192337,0.4632727,0.464,0.464,-0.0007272959,0.3,0.0002909183502197266,forward
1771765912.2598238,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.325619,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.3921025,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.4590495,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.5256834,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.5925899,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,forward
1771765912.6589863,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765912.7259552,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765912.7929668,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765912.8593543,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765912.9268644,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765912.9922576,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765913.0597594,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765913.1257687,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765913.192835,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765913.259602,0.46263635,0.462,0.462,0.0006363392,0.3,-0.00025453567504882816,rotate
1771765913.325375,0.4641818,0.464,0.464,0.00018182397,0.3,-7.272958755493164e-05,rotate
1771765913.3928182,0.4641818,0.464,0.464,0.00018182397,0.3,-7.272958755493164e-05,rotate
1771765913.4597824,0.46372727,0.464,0.464,-0.00027272105,0.3,0.00010908842086791992,rotate
1771765913.5254555,0.46281815,0.466,0.466,-0.003181845,0.3,0.001272737979888916,rotate
1771765913.5922585,0.46409085,0.464,0.464,9.086728e-05,0.3,-3.634691238403321e-05,rotate
1771765913.65878,0.46418178,0.464,0.464,0.00018179417,0.3,-7.271766662597656e-05,rotate
1771765913.7251754,0.46418178,0.464,0.464,0.00018179417,0.3,-7.271766662597656e-05,rotate
1771765913.7919915,0.46418178,0.464,0.464,0.00018179417,0.3,-7.271766662597656e-05,rotate
1771765913.8586016,0.46436357,0.464,0.464,0.00036358833,0.3,-0.00014543533325195312,rotate
1771765913.9256523,0.46454546,0.463,0.463,0.001545459,0.3,-0.0006181836128234864,rotate
1771765913.9918969,0.46472722,0.466,0.466,-0.0012727678,0.3,0.0005091071128845215,rotate
1771765914.0590696,0.46472722,0.466,0.466,-0.0012727678,0.3,0.0005091071128845215,rotate
1771765914.125553,0.46536362,0.463,0.463,0.0023636222,0.3,-0.0009454488754272461,rotate
1771765914.1919022,0.46109086,0.463,0.463,-0.0019091368,0.3,0.0007636547088623047,rotate
1771765914.2588794,0.46509093,0.463,0.463,0.002090931,0.3,-0.0008363723754882812,rotate
1771765914.326972,0.46227267,0.454,0.454,0.008272678,0.3,-0.0033090710639953613,rotate
1771765914.3929136,0.46227267,0.454,0.454,0.008272678,0.3,-0.0033090710639953613,rotate
1771765914.4590049,0.46054545,0.453,0.453,0.0075454414,0.3,-0.0030181765556335453,rotate
1771765914.525393,0.46327275,0.453,0.453,0.010272741,0.3,-0.004109096527099609,rotate
1771765914.5920742,0.4629091,0.459,0.459,0.003909111,0.3,-0.0015636444091796876,rotate
1771765914.6589746,0.45854548,0.453,0.453,0.005545467,0.3,-0.002218186855316162,rotate
1771765914.7255328,0.45636365,0.453,0.453,0.003363639,0.3,-0.0013454556465148926,rotate
1771765914.791958,0.46136367,0.459,0.459,0.0023636818,0.3,-0.0009454727172851563,rotate
1771765914.8587012,0.45736364,0.453,0.453,0.0043636262,0.3,-0.0017454504966735842,rotate
1771765914.9255662,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765914.9921746,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.0589275,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.125353,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.1922908,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.258777,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.3257172,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.3921168,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.4590569,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.5255694,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.5924175,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.6587899,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.7252903,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.792161,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.8591075,0.4568182,0.453,0.453,0.0038181841,0.3,-0.0015272736549377442,rotate
1771765915.9255865,0.44627276,0.449,0.449,-0.0027272403,0.3,0.0010908961296081543,rotate
1771765915.9918835,0.4418182,0.453,0.453,-0.011181802,0.3,0.004472720623016358,rotate
1771765916.0589314,0.4398182,0.453,0.453,-0.013181806,0.3,0.005272722244262696,rotate
1771765916.1258292,0.4392727,0.442,0.442,-0.0027273,0.3,0.0010909199714660646,rotate
1771765916.1923518,0.4392727,0.442,0.442,-0.0027273,0.3,0.0010909199714660646,rotate
1771765916.2588148,0.421,0.453,0.453,-0.032000005,0.3,0.012800002098083497,rotate
1771765916.3252392,0.4202727,0.453,0.453,-0.0327273,0.3,0.013090920448303223,rotate
1771765916.3921204,0.42318183,0.412,0.412,0.011181831,0.3,-0.0044727325439453125,rotate
1771765916.4586232,0.41954544,0.453,0.453,-0.033454567,0.3,0.013381826877593995,rotate
1771765916.5255885,0.41954544,0.453,0.453,-0.033454567,0.3,0.013381826877593995,rotate
1771765916.5920963,0.4126364,0.403,0.403,0.009636402,0.3,-0.0038545608520507814,rotate
1771765916.658909,0.40881816,0.408,0.408,0.00081816316,0.3,-0.0003272652626037598,rotate
1771765916.7256584,0.40654546,0.408,0.408,-0.0014545321,0.3,0.000581812858581543,rotate
1771765916.7922158,0.40654546,0.408,0.408,-0.0014545321,0.3,0.000581812858581543,rotate
1771765916.8598738,0.4078182,0.41,0.41,-0.0021817982,0.3,0.0008727192878723145,rotate
1771765916.9258444,0.40681818,0.408,0.408,-0.0011818111,0.3,0.00047272443771362305,rotate
1771765916.9923732,0.4021818,0.398,0.398,0.0041818023,0.3,-0.0016727209091186525,rotate
1771765917.058848,0.4021818,0.398,0.398,0.0041818023,0.3,-0.0016727209091186525,rotate
1771765917.1258187,0.4021818,0.398,0.398,0.0041818023,0.3,-0.0016727209091186525,rotate
1771765917.1937208,0.3995455,0.4,0.4,-0.00045451522,0.3,0.0001818060874938965,rotate
1771765917.2588465,0.40163633,0.39,0.39,0.011636347,0.3,-0.004654538631439209,rotate
1771765917.325526,0.3948182,0.4,0.4,-0.005181819,0.3,0.0020727276802062987,rotate
1771765917.392089,0.40072727,0.394,0.394,0.006727278,0.3,-0.002690911293029785,rotate
1771765917.458934,0.3801818,0.4,0.4,-0.019818217,0.3,0.007927286624908448,rotate
1771765917.525543,0.38309094,0.387,0.387,-0.0039090514,0.3,0.0015636205673217774,rotate
1771765917.592981,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.659875,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.7258625,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.7922475,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.8597367,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.9256263,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765917.9921014,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.0590856,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.125961,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.1928906,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.2598934,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.326287,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.3922055,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.4591022,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.52556,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.5925622,0.37599996,0.4,0.4,-0.024000049,0.3,0.009600019454956055,rotate
1771765918.6591692,1.6840489,0.323,0.323,0.0020908713,0.0,1.4,rotate
1771765918.725697,1.6714636,0.323,0.323,0.0017272532,0.0,1.4,rotate
1771765918.7923212,1.6495365,0.314,0.314,0.00454545,0.0,1.4,rotate
1771765918.859575,1.6683903,0.314,0.314,0.009272724,0.0,1.4,rotate
1771765918.9267275,1.6760486,0.314,0.314,0.0031817853,0.0,1.4,rotate
1771765918.9924285,1.8129512,0.307,0.307,0.010363609,0.0,1.4,forward
1771765919.059445,1.7962928,0.307,0.307,0.010363609,0.0,1.4,rotate
1771765919.1258998,1.780927,0.314,0.314,0.00454545,0.0,1.4,rotate
1771765919.1925278,1.6488292,0.314,0.314,0.0043636262,0.0,1.4,rotate
1771765919.2593522,1.7612928,0.31,0.31,0.008909047,0.0,1.4,rotate
1771765919.3257656,1.7450001,0.313,0.313,0.010818183,0.0,1.4,rotate
1771765919.39339,1.7450001,0.313,0.313,0.0126363635,0.0,1.4,forward
1771765919.4593544,1.6709512,0.32,0.32,-0.00018185377,0.0,1.4,rotate
1771765919.5260193,1.6569268,0.313,0.313,0.0087272525,0.0,1.4,rotate
1771765919.593046,1.6682929,0.313,0.313,0.016181827,0.0,1.4,rotate
1771765919.65978,1.5621464,0.313,0.313,0.016181827,0.0,1.4,rotate
1771765919.7259324,1.516317,0.313,0.313,0.018090904,0.0,1.4,rotate
1771765919.7937458,1.5466586,0.327,0.327,0.0016363263,0.0,1.4,forward
1771765919.8601458,1.483756,0.313,0.313,0.0209091,0.0,1.4,rotate
1771765919.925939,1.4415122,0.327,0.327,0.009000003,0.0,1.4,rotate
1771765919.9923592,1.4111952,0.327,0.327,0.023545444,0.0,1.4,rotate
1771765920.0596552,1.3669025,0.327,0.327,0.023545444,0.0,1.4,rotate
1771765920.1265392,1.3608781,0.34,0.34,-0.001545459,0.0,1.4,rotate
1771765920.1923218,1.253561,0.327,0.327,0.0328182,0.0,1.4,forward
1771765920.2590644,0.35272726,0.352,0.352,0.0007272661,0.3,-0.0002909064292907715,forward
1771765920.326442,1.1528536,0.35,0.35,0.012272745,0.0,1.4,rotate
1771765920.3923078,1.1544391,0.327,0.327,0.034818202,0.0,1.4,rotate
1771765920.4588552,0.36527273,0.352,0.352,0.0132727325,0.3,-0.005309092998504639,rotate
1771765920.5251632,0.3828182,0.355,0.355,0.027818203,0.3,-0.011127281188964845,rotate
1771765920.591971,0.375,0.368,0.368,0.0069999993,0.3,-0.0027999997138977053,rotate
1771765920.6590753,0.38599998,0.355,0.355,0.030999988,0.3,-0.012399995326995851,rotate
1771765920.7251766,0.3780909,0.367,0.367,0.011090875,0.3,-0.004436349868774414,rotate
1771765920.7925398,0.38854542,0.376,0.376,0.012545437,0.3,-0.005018174648284912,rotate
1771765920.8590338,0.39063635,0.355,0.355,0.035636365,0.3,-0.014254546165466309,rotate
1771765920.9252489,0.40072727,0.39,0.39,0.010727286,0.3,-0.004290914535522461,rotate
1771765920.992911,0.40072727,0.39,0.39,0.010727286,0.3,-0.004290914535522461,rotate
1771765921.0587196,0.41581818,0.404,0.404,0.011818171,0.3,-0.004727268218994141,rotate
1771765921.1258283,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.192783,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.2592902,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.325434,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.3922808,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.4586492,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.5255823,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.59312,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.6590528,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.726019,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.792486,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.8601134,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.9264643,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765921.9928112,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765922.0592809,0.40418178,0.404,0.404,0.00018176436,0.3,-7.270574569702148e-05,rotate
1771765922.1257951,0.58763635,0.555,0.555,0.032636344,0.3,-0.013054537773132325,rotate
1771765922.1921282,0.58763635,0.555,0.555,0.032636344,0.3,-0.013054537773132325,rotate
1771765922.258895,0.54527277,0.571,0.571,-0.025727212,0.3,0.010290884971618654,rotate
1771765922.3254263,0.6063637,0.555,0.555,0.051363707,0.3,-0.020545482635498047,rotate
1771765922.3919284,0.6105455,0.555,0.555,0.05554551,0.3,-0.0222182035446167,rotate
1771765922.4593186,0.5965455,0.587,0.587,0.009545505,0.3,-0.003818202018737793,rotate
1771765922.5254877,0.6133637,0.555,0.555,0.058363676,0.3,-0.023345470428466797,rotate
1771765922.592021,0.61627275,0.555,0.555,0.06127274,0.3,-0.024509096145629884,rotate
1771765922.6592634,0.64454544,0.602,0.602,0.042545438,0.3,-0.017018175125122072,rotate
1771765922.725109,0.64454544,0.602,0.602,0.042545438,0.3,-0.017018175125122072,rotate
1771765922.7933962,0.64454544,0.602,0.602,0.042545438,0.3,-0.017018175125122072,rotate
1771765922.8589869,0.64463633,0.618,0.618,0.026636362,0.3,-0.010654544830322266,rotate
1771765922.9257545,0.64463633,0.618,0.618,0.026636362,0.3,-0.010654544830322266,rotate
1771765922.9921713,0.6629091,0.633,0.633,0.029909074,0.3,-0.011963629722595216,rotate
1771765923.0590172,0.6741818,0.633,0.633,0.041181803,0.3,-0.016472721099853517,rotate
1771765923.1257186,0.6741818,0.633,0.633,0.041181803,0.3,-0.016472721099853517,rotate
1771765923.191861,0.68963635,0.633,0.633,0.056636333,0.3,-0.02265453338623047,rotate
1771765923.258951,0.68963635,0.633,0.633,0.056636333,0.3,-0.02265453338623047,rotate
1771765923.3254218,0.6811818,0.664,0.664,0.017181814,0.3,-0.006872725486755372,rotate
1771765923.3930097,0.69945455,0.633,0.633,0.06645453,0.3,-0.02658181190490723,rotate
1771765923.458778,0.70381814,0.68,0.68,0.023818135,0.3,-0.009527254104614259,rotate
1771765923.525214,0.71218187,0.633,0.633,0.07918185,0.3,-0.03167273998260498,rotate
1771765923.592166,0.71645457,0.633,0.633,0.08345455,0.3,-0.03338181972503662,rotate
1771765923.6586974,0.71645457,0.633,0.633,0.08345455,0.3,-0.03338181972503662,rotate
1771765923.7251914,0.72763634,0.695,0.695,0.032636344,0.3,-0.013054537773132325,rotate
1771765923.7920299,0.72627276,0.695,0.695,0.03127277,0.3,-0.01250910758972168,rotate
1771765923.859165,0.72627276,0.695,0.695,0.03127277,0.3,-0.01250910758972168,rotate
1771765923.9257593,0.7502727,0.695,0.695,0.0552727,0.3,-0.022109079360961917,rotate
1771765923.9920394,0.74309087,0.711,0.711,0.032090843,0.3,-0.012836337089538574,rotate
1771765924.0587711,0.74309087,0.711,0.711,0.032090843,0.3,-0.012836337089538574,rotate
1771765924.12507,0.7501818,0.711,0.711,0.03918177,0.3,-0.015672707557678224,rotate
1771765924.1920533,0.7572727,0.695,0.695,0.062272727,0.3,-0.024909090995788575,rotate
1771765924.2590215,0.76436365,0.726,0.726,0.038363636,0.3,-0.015345454216003418,rotate
1771766281.4362597,2.1316583,0.439,0.439,0.0041818023,0.0,0.3,rotate
1771766281.5023563,2.1372194,0.439,0.439,0.0023636222,0.0,0.3,rotate
1771766281.569112,2.139927,0.435,0.435,0.0059090853,0.0,0.3,rotate
1771766281.6362965,2.139927,0.435,0.435,0.0059090853,0.0,0.3,rotate
1771766281.7029326,2.1272926,0.439,0.439,0.0032726824,0.0,0.3,rotate
1771766281.769414,2.1526098,0.439,0.439,0.0038181841,0.0,0.3,forward
1771766281.8361697,2.1536343,0.438,0.438,0.003818214,0.0,0.3,rotate
1771766281.9025898,2.1554632,0.438,0.438,0.0041818023,0.0,0.3,rotate
1771766281.969098,2.1205854,0.438,0.438,0.004272759,0.0,0.3,rotate
1771766282.0365477,2.122927,0.438,0.438,0.005090952,0.0,0.3,rotate
1771766282.1023953,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.1693459,2.1214633,0.438,0.438,0.004000008,0.0,0.3,forward
1771766282.2358418,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.302744,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.3692677,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.4355738,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.5025928,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.5689962,2.1214633,0.438,0.438,0.004000008,0.0,0.3,forward
1771766282.635944,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.7024443,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.7693844,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.8359134,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.902304,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766282.9692523,2.1214633,0.438,0.438,0.004000008,0.0,0.3,forward
1771766283.0356421,2.1214633,0.438,0.438,0.004000008,0.0,0.3,rotate
1771766283.1025412,2.1238534,0.439,0.439,0.0029999912,0.0,0.3,rotate
1771766283.1694984,2.1238534,0.432,0.432,0.008727223,0.0,0.3,rotate
1771766283.2358477,2.1354876,0.438,0.438,0.0027272403,0.0,0.3,rotate
1771766283.3028827,2.1361706,0.438,0.438,0.0041818023,0.0,0.3,rotate
1771766283.3693063,2.135073,0.438,0.438,0.004454553,0.0,0.3,forward
1771766283.4357824,2.146439,0.438,0.438,0.003363639,0.0,0.3,rotate
1771766283.5022497,2.135805,0.439,0.439,0.003545493,0.0,0.3,rotate
1771766283.5691543,2.1295612,0.439,0.439,0.003545493,0.0,0.3,rotate
1771766283.6361575,2.1315122,0.438,0.438,0.002272725,0.0,0.3,rotate
1771766283.7037418,2.126756,0.438,0.438,0.002272725,0.0,0.3,rotate
1771766283.7692893,2.126756,0.438,0.438,0.002272725,0.0,0.3,forward
1771766283.8356538,2.126756,0.438,0.438,0.002272725,0.0,0.3,rotate
1771766283.9025843,2.124122,0.438,0.438,0.003909141,0.0,0.3,rotate
1771766283.9688897,2.1471708,0.439,0.439,0.003727287,0.0,0.3,rotate
1771766284.0359766,2.1309268,0.439,0.439,0.003727287,0.0,0.3,rotate
1771766284.102482,2.1245368,0.435,0.435,0.007000029,0.0,0.3,rotate
1771766284.1694758,2.1248047,0.439,0.439,0.002272725,0.0,0.3,forward
1771766284.2356224,2.1445122,0.439,0.439,0.0038181841,0.0,0.3,rotate
1771766284.3031266,2.1391463,0.439,0.439,0.003363639,0.0,0.3,rotate
1771766284.3689878,2.135,0.439,0.439,0.00363639,0.0,0.3,rotate
1771766284.435564,2.1243658,0.439,0.439,0.004636377,0.0,0.3,rotate
1771766284.502367,2.1518779,0.438,0.438,0.003727287,0.0,0.3,rotate
1771766284.5687683,2.162,0.438,0.438,0.00545457,0.0,0.3,forward
1771766284.6373582,2.1391954,0.437,0.437,0.0054545403,0.0,0.3,rotate
1771766284.703144,2.1270487,0.437,0.437,0.0054545403,0.0,0.3,rotate
1771766284.7687619,2.1187563,0.439,0.439,0.004181862,0.0,0.3,rotate
1771766284.8355231,2.1327806,0.438,0.438,0.0023636222,0.0,0.3,rotate
1771766284.9024308,2.137317,0.439,0.439,0.004363656,0.0,0.3,rotate
1771766284.9689038,2.112927,0.438,0.438,0.006181836,0.0,0.3,forward
1771766285.0361068,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.103566,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.1703105,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.2361958,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.3037097,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.369116,2.1372683,0.438,0.438,0.003181845,0.0,0.3,forward
1771766285.4365375,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.50341,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.5692718,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.6363058,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.7031693,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.7695198,2.1372683,0.438,0.438,0.003181845,0.0,0.3,forward
1771766285.8359544,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.902494,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766285.9701054,2.1372683,0.438,0.438,0.003181845,0.0,0.3,rotate
1771766286.0362916,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.104226,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.1695654,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,forward
1771766286.2359526,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.3023987,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.3697147,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.436331,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.5037796,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.5691037,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,forward
1771766286.6360111,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.7023957,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.769069,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.8362865,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.9033563,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766286.9692278,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,forward
1771766287.0363748,2.1252196,0.439,0.439,0.0017272234,0.0,0.3,rotate
1771766287.1025229,2.1243901,0.439,0.439,0.0030908883,0.0,0.3,rotate
1771766287.1691365,2.1243901,0.439,0.439,0.0030908883,0.0,0.3,rotate
1771766287.236033,2.1297073,0.432,0.432,0.008363605,0.0,0.3,rotate
1771766287.3025067,2.1149511,0.439,0.439,0.0029999912,0.0,0.3,rotate
1771766287.3695867,2.1190732,0.432,0.432,0.0070908964,0.0,0.3,forward
1771766287.4363656,2.1092925,0.439,0.439,0.0030908883,0.0,0.3,rotate
1771766287.5026293,2.1092925,0.439,0.439,0.0030908883,0.0,0.3,rotate
1771766287.5690892,2.135,0.439,0.439,0.003363639,0.0,0.3,rotate
1771766287.635596,2.135,0.439,0.439,0.002818197,0.0,0.3,rotate
1771766287.702427,2.1406584,0.432,0.432,0.009181827,0.0,0.3,rotate
1771766287.7689795,2.1406584,0.432,0.432,0.009181827,0.0,0.3,forward
1771766287.8358724,2.136561,0.438,0.438,0.003545463,0.0,0.3,rotate
1771766287.902339,2.1255853,0.439,0.439,0.0032726824,0.0,0.3,rotate
1771766287.969226,2.1274633,0.439,0.439,0.0032726824,0.0,0.3,rotate
1771766288.035942,2.1267316,0.438,0.438,0.0038181543,0.0,0.3,rotate
1771766288.1021464,2.1244392,0.438,0.438,0.002818197,0.0,0.3,rotate
1771766288.1690543,2.1284633,0.438,0.438,0.0038181543,0.0,0.3,forward
1771766288.235731,2.1284633,0.438,0.438,0.0038181543,0.0,0.3,rotate
1771766288.3023562,2.118683,0.438,0.438,0.003909111,0.0,0.3,rotate
1771766288.3689976,2.103878,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.435976,2.1365366,0.439,0.439,0.0036363602,0.0,0.3,rotate
1771766288.5023067,2.1187315,0.438,0.438,0.003909111,0.0,0.3,rotate
1771766288.5749464,2.1210487,0.439,0.439,0.0030908883,0.0,0.3,forward
1771766288.6357312,2.1009755,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.7030253,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.7702732,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.8364751,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.9029727,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766288.9693573,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,forward
1771766289.037354,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766289.1032739,2.1286829,0.439,0.439,0.0030909479,0.0,0.3,rotate
1771766468.6913233,2.1309023,0.439,0.439,0.010809571,0.0,0.3,rotate
1771766468.7584245,2.1082683,0.439,0.439,0.010666698,0.0,0.3,rotate
1771766468.8242998,2.129878,0.428,0.428,0.019333333,0.0,0.3,rotate
1771766468.8913372,2.118195,0.439,0.439,0.010190487,0.0,0.3,rotate
1771766468.9585075,2.118195,0.439,0.439,0.010190487,0.0,0.3,rotate
1771766469.02456,2.118195,0.439,0.439,0.010190487,0.0,0.3,forward
1771766469.0913093,2.11861,0.438,0.438,0.0118095875,0.0,0.3,rotate
1771766469.1582901,2.11861,0.438,0.438,0.0118095875,0.0,0.3,rotate
1771766469.224287,2.1476097,0.439,0.439,0.011333346,0.0,0.3,rotate
1771766469.2917032,2.123756,0.439,0.439,0.009523779,0.0,0.3,rotate
1771766469.3575335,2.1182196,0.439,0.439,0.010666639,0.0,0.3,rotate
1771766469.4241161,2.1182196,0.439,0.439,0.010666639,0.0,0.3,forward
1771766469.4920793,2.114317,0.439,0.439,0.009238094,0.0,0.3,rotate
1771766469.5587914,2.114317,0.439,0.439,0.009238094,0.0,0.3,rotate
