time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3.43135125,-0.07903564721345901,0.3329077363014221,0.2251318395137787,0.018782060593366623,0.02797328121960163,0.017849618569016457
3.494421642,-0.05748046934604645,0.20836670696735382,0.268242210149765,0.01811603084206581,0.030637402087450027,0.017050381749868393
3.569159814,-0.1149609386920929,0.2634521722793579,0.28740236163139343,0.028106486424803734,0.02850610576570034,0.016384350135922432
3.63159676,0.04790039360523224,0.11735596507787704,0.34248781204223633,0.030104579403996468,0.04129388928413391,0.01425305288285017
3.727683597,0.002395019633695483,0.22034180164337158,0.49097901582717896,0.023444274440407753,0.021845800802111626,0.014919082634150982
3.805509134,-0.05748046934604645,0.3185376226902008,0.35206788778305054,0.023444274440407753,0.03183625638484955,0.01798282377421856
3.889067885,0.002395019633695483,0.23710694909095764,0.4143384099006653,0.02610839530825615,0.036365263164043427,0.016117937862873077
3.934818349,-0.021555176004767418,0.3592529594898224,0.32572266459465027,0.02197900600731373,0.026508014649152756,0.017583204433321953
3.970081672,-0.08622070401906967,0.26584717631340027,0.34248781204223633,0.028905723243951797,0.030504196882247925,0.016384350135922432
4.026343463,-0.031135255470871925,0.36164796352386475,0.3736230731010437,0.02957175485789776,0.03663168102502823,0.015318701043725014
4.120002018,-0.01197509840130806,0.29698243737220764,0.3688330352306366,0.02437671646475792,0.033434730023145676,0.016650762408971786
4.189551526,-0.040715333074331284,0.28740236163139343,0.49097901582717896,0.027440456673502922,0.03383434936404228,0.014919082634150982
4.225586895,0.08861572295427322,0.2730322480201721,0.38559815287590027,0.030504196882247925,0.03729771077632904,0.014919082634150982
4.366525175,-0.05748046934604645,0.2754272520542145,0.47181886434555054,0.022378623485565186,0.028639312833547592,0.01478587742894888
4.432901046,-0.0646655336022377,0.2538720667362213,0.4095483720302582,0.027706870809197426,0.041027478873729706,0.01571832038462162
4.489538823,-0.0694555714726448,0.18202149868011475,0.3784131109714508,0.02850610576570034,0.0347667932510376,0.01571832038462162
4.559226983,-0.055085450410842896,0.2299218773841858,0.14370118081569672,0.016650762408971786,0.023444274440407753,0.017716411501169205
4.610486203,0.03832031413912773,0.21555176377296448,0.3592529594898224,0.016384350135922432,0.02610839530825615,0.013720228336751461
4.689864088,-0.10777588188648224,0.25147706270217896,0.25147706270217896,0.022911448031663895,0.02384389191865921,0.018382441252470016
4.724861306,-0.007185058668255806,0.2897973656654358,0.4550537168979645,0.025708777830004692,0.032235875725746155,0.016117937862873077
4.762143549,0.0598754920065403,0.20597168803215027,0.35685792565345764,0.027174044400453568,0.0350332073867321,0.01691717468202114
4.840176287,-0.019160157069563866,0.12214600294828415,0.32572266459465027,0.03090381622314453,0.03849656507372856,0.015984732657670975
4.925473492,-0.05269043147563934,0.19160157442092896,0.2850073277950287,0.024643126875162125,0.034633588045835495,0.01691717468202114
4.969803535,-0.01197509840130806,0.3089575469493866,0.37601807713508606,0.026907632127404213,0.029971374198794365,0.01851564645767212
5.049160391,-0.07903564721345901,0.22034180164337158,0.36643800139427185,0.0262416023761034,0.0347667932510376,0.016650762408971786
5.196348736,0.0,0.2586621344089508,0.43110352754592896,0.03143664076924324,0.03383434936404228,0.016117937862873077
5.256416217,0.0694555714726448,0.32093262672424316,0.4790039360523224,0.023444274440407753,0.03316831961274147,0.015318701043725014
5.353761302,0.06227051094174385,0.14609619975090027,0.4742138981819153,0.02837289869785309,0.03423396870493889,0.01811603084206581
5.40698129,-0.05269043147563934,0.29698243737220764,0.2802172899246216,0.021845800802111626,0.032369084656238556,0.01811603084206581
5.503490794,-0.014370117336511612,0.24668702483177185,0.3832031488418579,0.020780151709914207,0.024776335805654526,0.016650762408971786
5.555596132,-0.03832031413912773,0.26105713844299316,0.40236330032348633,0.031703051179647446,0.040361449122428894,0.01798282377421856
5.596315288,-0.12214600294828415,0.32093262672424316,0.42152345180511475,0.023577479645609856,0.03156984597444534,0.016117937862873077
5.637090531,0.05029541254043579,0.2490820437669754,0.34727784991264343,0.029172135517001152,0.035832442343235016,0.01678396761417389
5.74065013,0.009580078534781933,0.22034180164337158,0.4694238603115082,0.03250228986144066,0.02437671646475792,0.012920991517603397
5.784581815,0.07664062827825546,0.35206788778305054,0.3784131109714508,0.032369084656238556,0.04262595251202583,0.01864885538816452
5.912672754,0.0694555714726448,0.2730322480201721,0.21555176377296448,0.02384389191865921,0.021845800802111626,0.01851564645767212
5.966794582,-0.11017090082168579,0.2778222858905792,0.4790039360523224,0.028239693492650986,0.03596564754843712,0.015185495838522911
6.081230164,-0.10538086295127869,0.29937744140625,0.31614258885383606,0.02504274621605873,0.03090381622314453,0.015851525589823723
6.119446604,0.019160157069563866,0.19639161229133606,0.4550537168979645,0.019314883276820183,0.03623206168413162,0.019448092207312584
6.184705103,0.016765138134360313,0.20118165016174316,0.36643800139427185,0.02730725146830082,0.030104579403996468,0.013986640609800816
6.23951497,-0.07664062827825546,0.2945874035358429,0.28261232376098633,0.02437671646475792,0.03156984597444534,0.01691717468202114
6.317050979,-0.06706055253744125,0.2706372141838074,0.37122803926467896,0.02784007601439953,0.03609885275363922,0.01691717468202114
6.436585056,-0.11017090082168579,0.328117698431015,0.38080811500549316,0.022911448031663895,0.033434730023145676,0.01478587742894888
6.515922505,0.06706055253744125,0.2442920058965683,0.4430786371231079,0.031037021428346634,0.03996182978153229,0.016117937862873077
6.597989827,0.06227051094174385,0.21076172590255737,0.2706372141838074,0.03529961779713631,0.0406278595328331,0.015984732657670975
6.640398929,-0.03592529520392418,0.2395019680261612,0.387993186712265,0.02490954101085663,0.03023778460919857,0.01678396761417389
6.696777123,0.03592529520392418,0.18202149868011475,0.22034180164337158,0.02557557262480259,0.035832442343235016,0.01691717468202114
6.752636463,-0.0694555714726448,0.3353027403354645,0.4430786371231079,0.02384389191865921,0.02837289869785309,0.015851525589823723
6.828125027,0.040715333074331284,0.328117698431015,0.4574487507343292,0.02038053423166275,0.02490954101085663,0.01798282377421856
6.869773659,0.07903564721345901,0.2730322480201721,0.6897656321525574,0.0406278595328331,0.046888548880815506,0.015052289701998234
6.915115615,-0.10777588188648224,0.23710694909095764,0.3448828160762787,0.025175953283905983,0.030637402087450027,0.014386259019374847
6.995395572,0.045505374670028687,0.2251318395137787,0.44068360328674316,0.023044655099511147,0.032235875725746155,0.017183586955070496
7.06940786,0.08143066614866257,0.2778222858905792,0.44068360328674316,0.014119846746325493,0.02903893031179905,0.01851564645767212
7.110057766,-0.045505374670028687,0.3041674792766571,0.3400927782058716,0.03703129291534424,0.040361449122428894,0.012920991517603397
7.172401655,0.09580078721046448,0.1748364269733429,0.42631348967552185,0.03623206168413162,0.045556485652923584,0.012388167902827263
7.235054717,-0.1796264797449112,0.21794678270816803,0.3496728539466858,0.025975190103054047,0.028772518038749695,0.01678396761417389
7.328033949,-0.14370118081569672,0.19639161229133606,0.28261232376098633,0.02903893031179905,0.03823015093803406,0.016650762408971786
7.37890738,0.0598754920065403,0.16286133229732513,0.3927832245826721,0.017583204433321953,0.015984732657670975,0.015451908111572266
7.452779348,0.007185058668255806,0.20118165016174316,0.25626710057258606,0.02784007601439953,0.02264503762125969,0.014652671292424202
7.52105451,-0.045505374670028687,0.20118165016174316,0.4334985613822937,0.03316831961274147,0.03942900523543358,0.01478587742894888
7.577925888,0.04790039360523224,0.3329077363014221,0.2634521722793579,0.025442365556955338,0.03436717391014099,0.016650762408971786
7.69251627,-0.09101074934005737,0.24668702483177185,0.31135255098342896,0.026374807581305504,0.025841983035206795,0.016117937862873077
7.747926672,-0.16046631336212158,0.20357666909694672,0.44547364115715027,0.025841983035206795,0.02371068485081196,0.01851564645767212
7.816301614,0.01197509840130806,0.3089575469493866,0.3329077363014221,0.0262416023761034,0.043425191193819046,0.013453816063702106
7.888843263,-0.055085450410842896,0.2442920058965683,0.30656251311302185,0.02264503762125969,0.027440456673502922,0.014119846746325493
7.983889136,0.05029541254043579,0.3400927782058716,0.19639161229133606,0.02903893031179905,0.03130343183875084,0.01851564645767212
8.043203335,0.18202149868011475,0.2538720667362213,0.3927832245826721,0.02264503762125969,0.0347667932510376,0.013054197654128075
8.125299861,0.13172608613967896,0.21555176377296448,0.3185376226902008,0.021579386666417122,0.0202473271638155,0.015585113316774368
8.192392795,0.019160157069563866,0.2347119301557541,0.42152345180511475,0.03210267052054405,0.04542328044772148,0.017316794022917747
8.259897319,0.07664062827825546,0.3688330352306366,0.3951782286167145,0.031037021428346634,0.03330152481794357,0.015851525589823723
8.32931853,-0.14130616188049316,0.1796264797449112,0.40715333819389343,0.03130343183875084,0.03330152481794357,0.015318701043725014
8.406562369,-0.1700463891029358,0.2251318395137787,0.3688330352306366,0.021046563982963562,0.035166408866643906,0.016650762408971786
8.496390982,0.15328125655651093,0.2897973656654358,0.5125342011451721,0.01798282377421856,0.025708777830004692,0.016517557203769684
8.564466512,0.009580078534781933,0.2586621344089508,0.3951782286167145,0.022511832416057587,0.025175953283905983,0.01691717468202114
8.633808,-0.06227051094174385,0.2850073277950287,0.31614258885383606,0.022245418280363083,0.028905723243951797,0.016650762408971786
8.722205939,0.03592529520392418,0.26584717631340027,0.36643800139427185,0.024776335805654526,0.038629766553640366,0.017183586955070496
8.771014993,-0.05269043147563934,0.29219239950180054,0.4239184856414795,0.027040839195251465,0.03330152481794357,0.014652671292424202
8.804815585,-0.009580078534781933,0.37122803926467896,0.5053491592407227,0.03250228986144066,0.04022824391722679,0.016517557203769684
8.873158453,0.016765138134360313,0.12214600294828415,0.32093262672424316,0.03383434936404228,0.03929579630494118,0.019847707822918892
8.952163408,0.10777588188648224,0.20836670696735382,0.4550537168979645,0.03423396870493889,0.03729771077632904,0.017050381749868393
9.040490628,0.043110352009534836,0.2730322480201721,0.3400927782058716,0.02664121985435486,0.036365263164043427,0.01625114493072033
9.080760037,-0.0646655336022377,0.2730322480201721,0.4694238603115082,0.022511832416057587,0.024776335805654526,0.014919082634150982
9.14301748,-0.14130616188049316,0.3041674792766571,0.40236330032348633,0.03090381622314453,0.03609885275363922,0.01744999922811985
9.229412072,0.021555176004767418,0.26584717631340027,0.35685792565345764,0.022911448031663895,0.03902938589453697,0.01571832038462162
9.262270478,0.09580078721046448,0.2778222858905792,0.3233276605606079,0.017050381749868393,0.031170226633548737,0.015984732657670975
9.357526907,-0.07903564721345901,0.2754272520542145,0.3448828160762787,0.020780151709914207,0.025442365556955338,0.018249236047267914
9.410079634,0.01197509840130806,0.2730322480201721,0.4047583043575287,0.029438549652695656,0.04422442615032196,0.01571832038462162
9.474794327,-0.040715333074331284,0.2730322480201721,0.32572266459465027,0.029838165268301964,0.046888548880815506,0.015451908111572266
9.51538487,0.09101074934005737,0.3089575469493866,0.4047583043575287,0.015052289701998234,0.026374807581305504,0.017849618569016457
9.59090093,-0.1293310672044754,0.2754272520542145,0.2299218773841858,0.015318701043725014,0.022511832416057587,0.018382441252470016
9.652927388,-0.043110352009534836,0.32572266459465027,0.328117698431015,0.0202473271638155,0.026374807581305504,0.01425305288285017
9.70986783,0.09340576827526093,0.17244140803813934,0.29937744140625,0.011988549493253231,0.03077061101794243,0.01918167807161808
9.786382307,-0.0598754920065403,0.268242210149765,0.3305127024650574,0.029838165268301964,0.036365263164043427,0.01691717468202114
9.875594382,-0.021555176004767418,0.2442920058965683,0.3496728539466858,0.028106486424803734,0.036898091435432434,0.012254960834980011
9.937512476,-0.03832031413912773,0.2490820437669754,0.3903881907463074,0.028905723243951797,0.03529961779713631,0.01571832038462162
9.989092446,-0.009580078534781933,0.2850073277950287,0.4334985613822937,0.029438549652695656,0.029305342584848404,0.01744999922811985
10.058527497,0.007185058668255806,0.13651612401008606,0.41194337606430054,0.028239693492650986,0.038096945732831955,0.01678396761417389
10.09286056,-0.02634521573781967,0.20118165016174316,0.42631348967552185,0.02504274621605873,0.028639312833547592,0.01744999922811985
10.152072878,-0.05748046934604645,0.25147706270217896,0.30656251311302185,0.03196946531534195,0.03596564754843712,0.01864885538816452
10.199819388,0.1987866312265396,0.26584717631340027,0.3353027403354645,0.033434730023145676,0.0406278595328331,0.016650762408971786
10.269982499,0.028740234673023224,0.2897973656654358,0.29698243737220764,0.013986640609800816,0.017183586955070496,0.015984732657670975
10.362923059,-0.09101074934005737,0.268242210149765,0.40236330032348633,0.03196946531534195,0.045556485652923584,0.01625114493072033
10.446209185,0.055085450410842896,0.2850073277950287,0.35206788778305054,0.02504274621605873,0.03250228986144066,0.01691717468202114
10.511601634,-0.0694555714726448,0.2347119301557541,0.387993186712265,0.030504196882247925,0.03769732639193535,0.017583204433321953
10.549998773,0.06706055253744125,0.13172608613967896,0.3041674792766571,0.02970496006309986,0.043824806809425354,0.019314883276820183
10.603456982,0.14130616188049316,0.34727784991264343,0.35206788778305054,0.021312976256012917,0.019581297412514687,0.016517557203769684
10.654948439,-0.1700463891029358,0.28261232376098633,0.3496728539466858,0.019980914890766144,0.0231778621673584,0.013720228336751461
10.713909729,-0.09580078721046448,0.22034180164337158,0.4095483720302582,0.028905723243951797,0.040894269943237305,0.016517557203769684
10.867287144,-0.04790039360523224,0.23231691122055054,0.41194337606430054,0.03156984597444534,0.0407610684633255,0.014519465155899525
10.922944774,0.002395019633695483,0.2347119301557541,0.4287085235118866,0.03183625638484955,0.030637402087450027,0.017583204433321953
10.97017313,-0.08861572295427322,0.18681153655052185,0.3448828160762787,0.020780151709914207,0.02677442505955696,0.01625114493072033
11.039200601,0.01197509840130806,0.20118165016174316,0.3951782286167145,0.031037021428346634,0.04195992276072502,0.017316794022917747
11.090263152,-0.11017090082168579,0.2395019680261612,0.42152345180511475,0.025841983035206795,0.029971374198794365,0.014919082634150982
11.137464324,-0.045505374670028687,0.2586621344089508,0.3185376226902008,0.027040839195251465,0.03876297548413277,0.01678396761417389
11.227240573,-0.045505374670028687,0.31135255098342896,0.24668702483177185,0.022911448031663895,0.036898091435432434,0.016650762408971786
11.278407259,0.06706055253744125,0.21794678270816803,0.38080811500549316,0.02211221307516098,0.03210267052054405,0.016517557203769684
11.35852791,0.08143066614866257,0.19160157442092896,0.3544628918170929,0.02837289869785309,0.03663168102502823,0.017716411501169205
11.416159672,0.019160157069563866,0.2730322480201721,0.3089575469493866,0.02264503762125969,0.024110304191708565,0.016650762408971786
11.458279039,-0.03832031413912773,0.29937744140625,0.4574487507343292,0.03596564754843712,0.03783053159713745,0.015185495838522911
11.511228397,0.045505374670028687,0.2706372141838074,0.26584717631340027,0.023444274440407753,0.030637402087450027,0.018249236047267914
11.568711588,-0.0694555714726448,0.2586621344089508,0.3832031488418579,0.031037021428346634,0.03370114415884018,0.017849618569016457
11.641979161,0.043110352009534836,0.35685792565345764,0.3089575469493866,0.021845800802111626,0.032768700271844864,0.017716411501169205
11.693355726,-0.02395019680261612,0.20597168803215027,0.5173242688179016,0.029438549652695656,0.030504196882247925,0.018915265798568726
11.729194806,-0.03353027626872063,0.31135255098342896,0.29698243737220764,0.02091335877776146,0.019847707822918892,0.020114121958613396
11.76740841,-0.07185059040784836,0.28261232376098633,0.40715333819389343,0.023977098986506462,0.03996182978153229,0.017716411501169205
11.846129555,0.040715333074331284,0.1796264797449112,0.4334985613822937,0.033967554569244385,0.040494654327631,0.01678396761417389
11.900718751,-0.04790039360523224,0.1892065554857254,0.36164796352386475,0.027440456673502922,0.03370114415884018,0.015451908111572266
11.960203081,0.016765138134360313,0.22752685844898224,0.32572266459465027,0.01851564645767212,0.031037021428346634,0.016650762408971786
12.02381567,0.0,0.2347119301557541,0.32093262672424316,0.024243511259555817,0.02610839530825615,0.017583204433321953
12.108411531,-0.004790039267390966,0.25147706270217896,0.40236330032348633,0.024643126875162125,0.029438549652695656,0.017316794022917747
12.170786334,0.0,0.2706372141838074,0.3927832245826721,0.024643126875162125,0.04009503498673439,0.015451908111572266
12.208808788,0.03353027626872063,0.1652563512325287,0.35685792565345764,0.01744999922811985,0.03769732639193535,0.017583204433321953
12.306265513,-0.11256591975688934,0.2706372141838074,0.328117698431015,0.020780151709914207,0.034100763499736786,0.01691717468202114
12.343898635,0.10298584401607513,0.24189698696136475,0.4287085235118866,0.026907632127404213,0.03729771077632904,0.014519465155899525
12.390205154,-0.07903564721345901,0.2778222858905792,0.41194337606430054,0.034500379115343094,0.033967554569244385,0.014386259019374847
12.467329232,-0.007185058668255806,0.36643800139427185,0.36643800139427185,0.021712595596909523,0.03130343183875084,0.018249236047267914
12.509340555,-0.03592529520392418,0.31135255098342896,0.35685792565345764,0.02504274621605873,0.03783053159713745,0.014919082634150982
12.607409401,0.04790039360523224,0.14849121868610382,0.3448828160762787,0.02677442505955696,0.027174044400453568,0.01332060992717743
12.6549929,-0.09340576827526093,0.30177247524261475,0.40715333819389343,0.021712595596909523,0.03929579630494118,0.013853435404598713
12.705274362,0.031135255470871925,0.22034180164337158,0.4239184856414795,0.03609885275363922,0.03929579630494118,0.01478587742894888
12.793920472,-0.045505374670028687,0.268242210149765,0.328117698431015,0.024243511259555817,0.025975190103054047,0.017716411501169205
12.85444966,-0.009580078534781933,0.09340576827526093,0.25147706270217896,0.02903893031179905,0.03902938589453697,0.01744999922811985
12.926973089,0.05029541254043579,0.37601807713508606,0.268242210149765,0.027573661878705025,0.029172135517001152,0.01625114493072033
12.985931509,-0.09819580614566803,0.06706055253744125,0.44068360328674316,0.022378623485565186,0.018915265798568726,0.019448092207312584
13.02408281,-0.23231691122055054,-0.07185059040784836,0.35206788778305054,0.00785916019231081,0.008258778601884842,0.022511832416057587
13.080282895,-0.37122803926467896,0.37601807713508606,0.49576905369758606,-0.002930534305050969,0.03929579630494118,0.02557557262480259
13.160391608,0.1892065554857254,-0.22273682057857513,0.3903881907463074,0.03836335614323616,0.012121755629777908,0.0034633588511496782
13.265142656,-0.16286133229732513,0.1748364269733429,0.3688330352306366,0.05128434672951698,0.07139847427606583,0.011722137220203876
13.31563221,0.16286133229732513,0.26584717631340027,0.447868674993515,-0.00119885487947613,-0.0013320610160008073,0.015318701043725014
13.371762899,0.04790039360523224,0.16046631336212158,0.2730322480201721,0.03796374052762985,0.06580381095409393,0.015185495838522911
13.415115034,-0.1293310672044754,0.20118165016174316,0.40236330032348633,0.038096945732831955,0.06034236401319504,0.016384350135922432
13.521520277,-0.10298584401607513,0.31614258885383606,0.35206788778305054,0.0115889310836792,0.012920991517603397,0.016117937862873077
13.560708758,-0.07664062827825546,0.24668702483177185,0.2754272520542145,0.029971374198794365,0.03263549506664276,0.01571832038462162
13.62404275,0.007185058668255806,0.37601807713508606,0.42152345180511475,0.028772518038749695,0.0347667932510376,0.013986640609800816
13.656675701,0.002395019633695483,0.20836670696735382,0.2802172899246216,0.01971450261771679,0.027040839195251465,0.01691717468202114
13.749782928,-0.07424560934305191,0.2251318395137787,0.3329077363014221,0.02211221307516098,0.02957175485789776,0.019314883276820183
13.802059961,0.007185058668255806,0.2730322480201721,0.38080811500549316,0.0350332073867321,0.03996182978153229,0.016117937862873077
13.841644052,-0.07903564721345901,0.3400927782058716,0.3688330352306366,0.021179771050810814,0.027174044400453568,0.01691717468202114
13.893962604,-0.02634521573781967,0.3041674792766571,0.43110352754592896,0.02957175485789776,0.036365263164043427,0.01625114493072033
13.931202026,-0.002395019633695483,0.14609619975090027,0.3927832245826721,0.02264503762125969,0.02970496006309986,0.01571832038462162
14.021368915,-0.0598754920065403,0.23231691122055054,0.2897973656654358,0.02264503762125969,0.03263549506664276,0.013986640609800816
14.105210921,-0.007185058668255806,0.21076172590255737,0.5173242688179016,0.03796374052762985,0.0464889295399189,0.015052289701998234
14.148587633,-0.07185059040784836,0.1652563512325287,0.3448828160762787,0.02850610576570034,0.03823015093803406,0.015585113316774368
14.219364868,-0.0598754920065403,0.2778222858905792,0.2850073277950287,0.0231778621673584,0.0347667932510376,0.016650762408971786
14.282893131,0.043110352009534836,0.30177247524261475,0.3927832245826721,0.021312976256012917,0.02371068485081196,0.01798282377421856
14.325503003,-0.0598754920065403,0.20357666909694672,0.37122803926467896,0.03729771077632904,0.0464889295399189,0.01332060992717743
14.38987749,-0.08861572295427322,0.1389111429452896,0.3640429973602295,0.03090381622314453,0.029971374198794365,0.013187403790652752
14.461423186,-0.004790039267390966,0.20836670696735382,0.2850073277950287,0.020780151709914207,0.03623206168413162,0.016517557203769684
14.520339617,0.040715333074331284,0.3089575469493866,0.40715333819389343,0.025708777830004692,0.03196946531534195,0.017849618569016457
14.615863677,-0.1197509840130806,0.1700463891029358,0.2778222858905792,0.017849618569016457,0.02970496006309986,0.017849618569016457
14.658788363,-0.07185059040784836,0.30177247524261475,0.3041674792766571,0.029305342584848404,0.03383434936404228,0.014919082634150982
14.751681782,0.016765138134360313,0.3376977741718292,0.3233276605606079,0.027440456673502922,0.02557557262480259,0.017316794022917747
14.791834672,-0.01197509840130806,0.23710694909095764,0.38080811500549316,0.02610839530825615,0.035166408866643906,0.017316794022917747
14.865540428,-0.031135255470871925,0.2538720667362213,0.47181886434555054,0.023044655099511147,0.03370114415884018,0.017183586955070496
14.948857599,-0.05029541254043579,0.31135255098342896,0.35685792565345764,0.02038053423166275,0.030637402087450027,0.016384350135922432
15.018311991,-0.1197509840130806,0.24189698696136475,0.14849121868610382,0.015851525589823723,0.0231778621673584,0.017583204433321953
15.056667532,-0.045505374670028687,0.1748364269733429,0.3640429973602295,0.02211221307516098,0.03436717391014099,0.018249236047267914
15.094881847,-0.09819580614566803,0.20836670696735382,0.4526587128639221,0.037430912256240845,0.04782098904252052,0.017183586955070496
15.177778657,0.007185058668255806,0.1892065554857254,0.3353027403354645,0.026907632127404213,0.03609885275363922,0.015851525589823723
15.21636384,-0.014370117336511612,0.21315674483776093,0.3496728539466858,0.02264503762125969,0.030637402087450027,0.01798282377421856
